Model,Dataset,Pair Modality,Pair Type,Cosine Similarity
ALIGN,mscoco,Txt-Txt,Pos,0.59761494
ALIGN,mscoco,Txt-Txt,Pos,0.6856588
ALIGN,mscoco,Txt-Txt,Pos,0.8571632
ALIGN,mscoco,Txt-Txt,Pos,0.96212834
ALIGN,mscoco,Txt-Txt,Pos,0.70809937
ALIGN,mscoco,Txt-Txt,Pos,0.7460649
ALIGN,mscoco,Txt-Txt,Pos,0.848012
ALIGN,mscoco,Txt-Txt,Pos,0.646174
ALIGN,mscoco,Txt-Txt,Pos,0.85929394
ALIGN,mscoco,Txt-Txt,Pos,0.7143205
ALIGN,mscoco,Txt-Txt,Pos,0.7135803
ALIGN,mscoco,Txt-Txt,Pos,0.74565476
ALIGN,mscoco,Txt-Txt,Pos,0.698159
ALIGN,mscoco,Txt-Txt,Pos,0.6725676
ALIGN,mscoco,Txt-Txt,Pos,0.8387418
ALIGN,mscoco,Txt-Txt,Pos,0.52947843
ALIGN,mscoco,Txt-Txt,Pos,0.73334163
ALIGN,mscoco,Txt-Txt,Pos,0.77879834
ALIGN,mscoco,Txt-Txt,Pos,0.5992066
ALIGN,mscoco,Txt-Txt,Pos,0.6482205
ALIGN,mscoco,Txt-Txt,Pos,0.67848694
ALIGN,mscoco,Txt-Txt,Pos,0.6598118
ALIGN,mscoco,Txt-Txt,Pos,0.72177976
ALIGN,mscoco,Txt-Txt,Pos,0.5882254
ALIGN,mscoco,Txt-Txt,Pos,0.7779216
ALIGN,mscoco,Txt-Txt,Pos,0.8281394
ALIGN,mscoco,Txt-Txt,Pos,0.78137267
ALIGN,mscoco,Txt-Txt,Pos,0.71395266
ALIGN,mscoco,Txt-Txt,Pos,0.68767375
ALIGN,mscoco,Txt-Txt,Pos,0.7059401
ALIGN,mscoco,Txt-Txt,Pos,0.8439314
ALIGN,mscoco,Txt-Txt,Pos,0.679392
ALIGN,mscoco,Txt-Txt,Pos,0.38955715
ALIGN,mscoco,Txt-Txt,Pos,0.6429116
ALIGN,mscoco,Txt-Txt,Pos,0.8247185
ALIGN,mscoco,Txt-Txt,Pos,0.66603017
ALIGN,mscoco,Txt-Txt,Pos,0.9175339
ALIGN,mscoco,Txt-Txt,Pos,0.75407296
ALIGN,mscoco,Txt-Txt,Pos,0.6677973
ALIGN,mscoco,Txt-Txt,Pos,0.71006376
ALIGN,mscoco,Txt-Txt,Pos,0.793866
ALIGN,mscoco,Txt-Txt,Pos,0.7134328
ALIGN,mscoco,Txt-Txt,Pos,0.7777178
ALIGN,mscoco,Txt-Txt,Pos,0.6474681
ALIGN,mscoco,Img-Img,Pos,0.6671805
ALIGN,mscoco,Img-Img,Pos,0.6794255
ALIGN,mscoco,Img-Img,Pos,0.65721023
ALIGN,mscoco,Img-Img,Pos,0.63634074
ALIGN,mscoco,Img-Img,Pos,0.7470652
ALIGN,mscoco,Img-Img,Pos,0.6415916
ALIGN,mscoco,Img-Img,Pos,0.7537595
ALIGN,mscoco,Img-Img,Pos,0.7082813
ALIGN,mscoco,Img-Img,Pos,0.6285676
ALIGN,mscoco,Img-Img,Pos,0.52592635
ALIGN,mscoco,Img-Img,Pos,0.8349015
ALIGN,mscoco,Img-Img,Pos,0.40603656
ALIGN,mscoco,Img-Img,Pos,0.5737125
ALIGN,mscoco,Img-Img,Pos,0.44841868
ALIGN,mscoco,Img-Img,Pos,0.6737552
ALIGN,mscoco,Img-Img,Pos,0.763463
ALIGN,mscoco,Img-Img,Pos,0.5274149
ALIGN,mscoco,Img-Img,Pos,0.6593497
ALIGN,mscoco,Img-Img,Pos,0.40987268
ALIGN,mscoco,Img-Img,Pos,0.6756631
ALIGN,mscoco,Img-Img,Pos,0.54610467
ALIGN,mscoco,Img-Img,Pos,0.610286
ALIGN,mscoco,Img-Img,Pos,0.5695257
ALIGN,mscoco,Img-Img,Pos,0.640694
ALIGN,mscoco,Img-Img,Pos,0.7544639
ALIGN,mscoco,Img-Img,Pos,0.52827567
ALIGN,mscoco,Img-Img,Pos,0.51347387
ALIGN,mscoco,Img-Img,Pos,0.44236127
ALIGN,mscoco,Img-Img,Pos,0.41641074
ALIGN,mscoco,Img-Img,Pos,0.5431309
ALIGN,mscoco,Img-Img,Pos,0.38943422
ALIGN,mscoco,Img-Img,Pos,0.8121599
ALIGN,mscoco,Img-Img,Pos,0.52903545
ALIGN,mscoco,Img-Img,Pos,0.8017835
ALIGN,mscoco,Img-Img,Pos,0.5698046
ALIGN,mscoco,Img-Img,Pos,0.60294306
ALIGN,mscoco,Img-Img,Pos,0.4926936
ALIGN,mscoco,Img-Img,Pos,0.37001926
ALIGN,mscoco,Img-Img,Pos,0.5455748
ALIGN,mscoco,Img-Img,Pos,0.42557198
ALIGN,mscoco,Img-Img,Pos,0.46431118
ALIGN,mscoco,Img-Img,Pos,0.5935545
ALIGN,mscoco,Img-Img,Pos,0.41365373
ALIGN,mscoco,Img-Img,Pos,0.6243069
ALIGN,mscoco,Img-Img,Pos,0.7358918
ALIGN,mscoco,Img-Img,Pos,0.45051572
ALIGN,mscoco,Img-Img,Pos,0.79454374
ALIGN,mscoco,Img-Img,Pos,0.61399084
ALIGN,mscoco,Img-Img,Pos,0.45559683
ALIGN,mscoco,Img-Img,Pos,0.5834964
ALIGN,mscoco,Img-Img,Pos,0.75230044
ALIGN,mscoco,Img-Img,Pos,0.4273937
ALIGN,mscoco,Img-Img,Pos,0.528185
ALIGN,mscoco,Img-Img,Pos,0.6390215
ALIGN,mscoco,Img-Img,Pos,0.70402706
ALIGN,mscoco,Img-Img,Pos,0.5303117
ALIGN,mscoco,Img-Img,Pos,0.7365529
ALIGN,mscoco,Img-Img,Pos,0.74981916
ALIGN,mscoco,Img-Img,Pos,0.658661
ALIGN,mscoco,Img-Img,Pos,0.6464665
ALIGN,mscoco,Img-Img,Pos,0.55709565
ALIGN,mscoco,Img-Img,Pos,0.5904466
ALIGN,mscoco,Img-Img,Pos,0.5308596
ALIGN,mscoco,Img-Img,Pos,0.69915605
ALIGN,mscoco,Img-Img,Pos,0.7790532
ALIGN,mscoco,Img-Img,Pos,0.3970068
ALIGN,mscoco,Img-Img,Pos,0.24767369
ALIGN,mscoco,Img-Img,Pos,0.45576847
ALIGN,mscoco,Img-Img,Pos,0.41909283
ALIGN,mscoco,Img-Img,Pos,0.63812697
ALIGN,mscoco,Img-Img,Pos,0.51692164
ALIGN,mscoco,Img-Img,Pos,0.5019302
ALIGN,mscoco,Img-Img,Pos,0.3776713
ALIGN,mscoco,Img-Img,Pos,0.5477234
ALIGN,mscoco,Img-Img,Pos,0.54564846
ALIGN,mscoco,Img-Img,Pos,0.8852384
ALIGN,mscoco,Img-Img,Pos,0.348477
ALIGN,mscoco,Img-Img,Pos,0.6482203
ALIGN,mscoco,Img-Img,Pos,0.5236174
ALIGN,mscoco,Img-Img,Pos,0.44148535
ALIGN,mscoco,Img-Img,Pos,0.6095514
ALIGN,mscoco,Img-Img,Pos,0.6952902
ALIGN,mscoco,Img-Img,Pos,0.59835917
ALIGN,mscoco,Img-Img,Pos,0.6856692
ALIGN,mscoco,Img-Img,Pos,0.6048362
ALIGN,mscoco,Img-Img,Pos,0.53496486
ALIGN,mscoco,Img-Img,Pos,0.29565534
ALIGN,mscoco,Img-Img,Pos,0.57380056
ALIGN,mscoco,Img-Img,Pos,0.4259619
ALIGN,mscoco,Img-Img,Pos,0.48631245
ALIGN,mscoco,Img-Img,Pos,0.63444895
ALIGN,mscoco,Img-Img,Pos,0.5691937
ALIGN,mscoco,Img-Img,Pos,0.6162864
ALIGN,mscoco,Img-Img,Pos,0.42101574
ALIGN,mscoco,Img-Img,Pos,0.7971411
ALIGN,mscoco,Img-Img,Pos,0.4353837
ALIGN,mscoco,Img-Img,Pos,0.36068076
ALIGN,mscoco,Img-Img,Pos,0.58585167
ALIGN,mscoco,Img-Img,Pos,0.4748119
ALIGN,mscoco,Img-Img,Pos,0.5852975
ALIGN,mscoco,Img-Img,Pos,0.7705106
ALIGN,mscoco,Img-Img,Pos,0.6896516
ALIGN,mscoco,Img-Img,Pos,0.673038
ALIGN,mscoco,Img-Img,Pos,0.74888754
ALIGN,mscoco,Img-Img,Pos,0.5329459
ALIGN,mscoco,Img-Img,Pos,0.49922097
ALIGN,mscoco,Img-Img,Pos,0.5585605
ALIGN,mscoco,Img-Img,Pos,0.7219609
ALIGN,mscoco,Img-Img,Pos,0.7633386
ALIGN,mscoco,Img-Img,Pos,0.3953949
ALIGN,mscoco,Img-Img,Pos,0.31097955
ALIGN,mscoco,Img-Img,Pos,0.68159366
ALIGN,mscoco,Img-Img,Pos,0.44649225
ALIGN,mscoco,Img-Img,Pos,0.5125275
ALIGN,mscoco,Img-Img,Pos,0.5391232
ALIGN,mscoco,Img-Img,Pos,0.5339908
ALIGN,mscoco,Img-Img,Pos,0.5985986
ALIGN,mscoco,Img-Img,Pos,0.43676284
ALIGN,mscoco,Img-Img,Pos,0.4487713
ALIGN,mscoco,Img-Img,Pos,0.45297003
ALIGN,mscoco,Img-Img,Pos,0.4794175
ALIGN,mscoco,Img-Img,Pos,0.68302214
ALIGN,mscoco,Img-Img,Pos,0.60104907
ALIGN,mscoco,Img-Img,Pos,0.8702049
ALIGN,mscoco,Img-Img,Pos,0.67018664
ALIGN,mscoco,Img-Img,Pos,0.5998637
ALIGN,mscoco,Img-Img,Pos,0.5492048
ALIGN,mscoco,Img-Img,Pos,0.51214296
ALIGN,mscoco,Img-Img,Pos,0.7036538
ALIGN,mscoco,Img-Img,Pos,0.8666146
ALIGN,mscoco,Img-Img,Pos,0.42691648
ALIGN,mscoco,Img-Img,Pos,0.70095503
ALIGN,mscoco,Img-Img,Pos,0.7215626
ALIGN,mscoco,Img-Img,Pos,0.4276133
ALIGN,mscoco,Img-Img,Pos,0.5006801
ALIGN,mscoco,Img-Img,Pos,0.6507704
ALIGN,mscoco,Img-Img,Pos,0.51026887
ALIGN,mscoco,Img-Img,Pos,0.4244449
ALIGN,mscoco,Img-Img,Pos,0.7964463
ALIGN,mscoco,Img-Img,Pos,0.4241538
ALIGN,mscoco,Img-Img,Pos,0.4013038
ALIGN,mscoco,Img-Img,Pos,0.7256198
ALIGN,mscoco,Img-Img,Pos,0.72550964
ALIGN,mscoco,Img-Img,Pos,0.62662303
ALIGN,mscoco,Img-Img,Pos,0.77374625
ALIGN,mscoco,Img-Img,Pos,0.24083391
ALIGN,mscoco,Img-Img,Pos,0.6132083
ALIGN,mscoco,Img-Img,Pos,0.67990786
ALIGN,mscoco,Img-Img,Pos,0.62626815
ALIGN,mscoco,Img-Img,Pos,0.38049763
ALIGN,mscoco,Img-Img,Pos,0.68111134
ALIGN,mscoco,Img-Img,Pos,0.7340473
ALIGN,mscoco,Img-Img,Pos,0.6468055
ALIGN,mscoco,Img-Img,Pos,0.75010324
ALIGN,mscoco,Img-Img,Pos,0.78017235
ALIGN,mscoco,Img-Img,Pos,0.4704213
ALIGN,mscoco,Img-Img,Pos,0.5033256
ALIGN,mscoco,Img-Img,Pos,0.57672274
ALIGN,mscoco,Img-Img,Pos,0.8128252
ALIGN,mscoco,Img-Img,Pos,0.42013657
ALIGN,mscoco,Img-Img,Pos,0.58783466
ALIGN,mscoco,Img-Img,Pos,0.64651287
ALIGN,mscoco,Img-Img,Pos,0.39876354
ALIGN,mscoco,Img-Img,Pos,0.611799
ALIGN,mscoco,Img-Img,Pos,0.6536257
ALIGN,mscoco,Img-Img,Pos,0.50008905
ALIGN,mscoco,Img-Img,Pos,0.64957476
ALIGN,mscoco,Img-Img,Pos,0.5515977
ALIGN,mscoco,Img-Img,Pos,0.43282565
ALIGN,mscoco,Img-Img,Pos,0.5555078
ALIGN,mscoco,Img-Img,Pos,0.7641037
ALIGN,mscoco,Img-Img,Pos,0.42807078
ALIGN,mscoco,Img-Img,Pos,0.22792917
ALIGN,mscoco,Img-Img,Pos,0.3466158
ALIGN,mscoco,Img-Img,Pos,0.37013036
ALIGN,mscoco,Img-Img,Pos,0.7415254
ALIGN,mscoco,Img-Img,Pos,0.5900235
ALIGN,mscoco,Img-Img,Pos,0.5367998
ALIGN,mscoco,Img-Img,Pos,0.4823627
ALIGN,mscoco,Img-Img,Pos,0.45616114
ALIGN,mscoco,Img-Img,Pos,0.5826732
ALIGN,mscoco,Img-Img,Pos,0.44908217
ALIGN,mscoco,Img-Img,Pos,0.7480592
ALIGN,mscoco,Img-Img,Pos,0.55144644
ALIGN,mscoco,Img-Img,Pos,0.32805377
ALIGN,mscoco,Img-Img,Pos,0.32214132
ALIGN,mscoco,Img-Img,Pos,0.5610588
ALIGN,mscoco,Img-Img,Pos,0.3210433
ALIGN,mscoco,Img-Img,Pos,0.79968214
ALIGN,mscoco,Img-Img,Pos,0.416546
ALIGN,mscoco,Img-Img,Pos,0.6314014
ALIGN,mscoco,Img-Img,Pos,0.58476406
ALIGN,mscoco,Img-Img,Pos,0.4223528
ALIGN,mscoco,Img-Img,Pos,0.40948218
ALIGN,mscoco,Img-Img,Pos,0.38123533
ALIGN,mscoco,Img-Img,Pos,0.6926247
ALIGN,mscoco,Img-Img,Pos,0.69913584
ALIGN,mscoco,Img-Img,Pos,0.43381572
ALIGN,mscoco,Img-Img,Pos,0.4568655
ALIGN,mscoco,Img-Img,Pos,0.49120116
ALIGN,mscoco,Img-Img,Pos,0.5412838
ALIGN,mscoco,Img-Img,Pos,0.4375472
ALIGN,mscoco,Img-Img,Pos,0.7005272
ALIGN,mscoco,Img-Img,Pos,0.30691642
ALIGN,mscoco,Img-Img,Pos,0.6552191
ALIGN,mscoco,Img-Img,Pos,0.4813404
ALIGN,mscoco,Img-Img,Pos,0.52499896
ALIGN,mscoco,Img-Img,Pos,0.58009285
ALIGN,mscoco,Img-Img,Pos,0.3792622
ALIGN,mscoco,Img-Img,Pos,0.592316
ALIGN,mscoco,Img-Img,Pos,0.44566453
ALIGN,mscoco,Img-Img,Pos,0.6948108
ALIGN,mscoco,Img-Img,Pos,0.32317737
ALIGN,mscoco,Img-Img,Pos,0.6636679
ALIGN,mscoco,Img-Img,Pos,0.67062724
ALIGN,mscoco,Img-Img,Pos,0.46032763
ALIGN,mscoco,Img-Img,Pos,0.26028
ALIGN,mscoco,Img-Img,Pos,0.7300405
ALIGN,mscoco,Img-Img,Pos,0.5196865
ALIGN,mscoco,Img-Img,Pos,0.6587685
ALIGN,mscoco,Img-Img,Pos,0.70072603
ALIGN,mscoco,Img-Img,Pos,0.37801236
ALIGN,mscoco,Img-Img,Pos,0.77773476
ALIGN,mscoco,Img-Img,Pos,0.52341044
ALIGN,mscoco,Img-Img,Pos,0.5312922
ALIGN,mscoco,Img-Img,Pos,0.5832844
ALIGN,mscoco,Img-Img,Pos,0.54150873
ALIGN,mscoco,Img-Img,Pos,0.6992855
ALIGN,mscoco,Img-Img,Pos,0.47753662
ALIGN,mscoco,Img-Img,Pos,0.40699255
ALIGN,mscoco,Img-Img,Pos,0.47737586
ALIGN,mscoco,Img-Img,Pos,0.685275
ALIGN,mscoco,Img-Img,Pos,0.8632664
ALIGN,mscoco,Img-Img,Pos,0.58075494
ALIGN,mscoco,Img-Img,Pos,0.72828853
ALIGN,mscoco,Img-Img,Pos,0.36320764
ALIGN,mscoco,Img-Img,Pos,0.7206
ALIGN,mscoco,Img-Img,Pos,0.64445615
ALIGN,mscoco,Img-Img,Pos,0.70829207
ALIGN,mscoco,Img-Img,Pos,0.59670013
ALIGN,mscoco,Img-Img,Pos,0.63038385
ALIGN,mscoco,Img-Img,Pos,0.26716116
ALIGN,mscoco,Img-Img,Pos,0.5902813
ALIGN,mscoco,Img-Img,Pos,0.73772955
ALIGN,mscoco,Img-Img,Pos,0.5501165
ALIGN,mscoco,Img-Img,Pos,0.7210206
ALIGN,mscoco,Img-Img,Pos,0.61342204
ALIGN,mscoco,Img-Img,Pos,0.85163236
ALIGN,mscoco,Img-Img,Pos,0.50975186
ALIGN,mscoco,Img-Img,Pos,0.5552603
ALIGN,mscoco,Img-Img,Pos,0.58774316
ALIGN,mscoco,Img-Img,Pos,0.73552394
ALIGN,mscoco,Img-Img,Pos,0.7802392
ALIGN,mscoco,Img-Img,Pos,0.3592778
ALIGN,mscoco,Img-Img,Pos,0.44366914
ALIGN,mscoco,Img-Img,Pos,0.6443124
ALIGN,mscoco,Img-Img,Pos,0.46551508
ALIGN,mscoco,Img-Img,Pos,0.77182794
ALIGN,mscoco,Img-Img,Pos,0.49652004
ALIGN,mscoco,Img-Img,Pos,0.46737623
ALIGN,mscoco,Img-Img,Pos,0.7921404
ALIGN,mscoco,Img-Img,Pos,0.7085508
ALIGN,mscoco,Img-Img,Pos,0.7189624
ALIGN,mscoco,Img-Img,Pos,0.52025056
ALIGN,mscoco,Img-Img,Pos,0.6128458
ALIGN,mscoco,Img-Img,Pos,0.46264428
ALIGN,mscoco,Img-Img,Pos,0.72316456
ALIGN,mscoco,Img-Img,Pos,0.3292896
ALIGN,mscoco,Img-Img,Pos,0.8440609
ALIGN,mscoco,Img-Img,Pos,0.37657952
ALIGN,mscoco,Img-Img,Pos,0.42340517
ALIGN,mscoco,Img-Img,Pos,0.47117475
ALIGN,mscoco,Img-Img,Pos,0.56109416
ALIGN,mscoco,Img-Img,Pos,0.41519418
ALIGN,mscoco,Img-Img,Pos,0.4219466
ALIGN,mscoco,Img-Img,Pos,0.5506723
ALIGN,mscoco,Img-Img,Pos,0.31542036
ALIGN,mscoco,Img-Img,Pos,0.40955234
ALIGN,mscoco,Img-Img,Pos,0.7605392
ALIGN,mscoco,Img-Img,Pos,0.6433046
ALIGN,mscoco,Img-Img,Pos,0.52034044
ALIGN,mscoco,Img-Img,Pos,0.5045548
ALIGN,mscoco,Img-Img,Pos,0.72816
ALIGN,mscoco,Img-Img,Pos,0.671239
ALIGN,mscoco,Img-Img,Pos,0.579625
ALIGN,mscoco,Img-Img,Pos,0.5613193
ALIGN,mscoco,Img-Img,Pos,0.7678759
ALIGN,mscoco,Img-Img,Pos,0.76858944
ALIGN,mscoco,Img-Img,Pos,0.5433822
ALIGN,mscoco,Img-Img,Pos,0.8233147
ALIGN,mscoco,Img-Img,Pos,0.86729175
ALIGN,mscoco,Img-Img,Pos,0.7807111
ALIGN,mscoco,Img-Img,Pos,0.2202887
ALIGN,mscoco,Img-Img,Pos,0.47379
ALIGN,mscoco,Img-Img,Pos,0.6438186
ALIGN,mscoco,Img-Img,Pos,0.50786394
ALIGN,mscoco,Img-Img,Pos,0.64700377
ALIGN,mscoco,Img-Img,Pos,0.55887115
ALIGN,mscoco,Img-Img,Pos,0.55012417
ALIGN,mscoco,Img-Img,Pos,0.23581028
ALIGN,mscoco,Img-Img,Pos,0.66530466
ALIGN,mscoco,Img-Img,Pos,0.54477674
ALIGN,mscoco,Img-Img,Pos,0.42020124
ALIGN,mscoco,Img-Img,Pos,0.67084014
ALIGN,mscoco,Img-Img,Pos,0.4227038
ALIGN,mscoco,Img-Img,Pos,0.6197107
ALIGN,mscoco,Img-Img,Pos,0.33242735
ALIGN,mscoco,Img-Img,Pos,0.33401668
ALIGN,mscoco,Img-Img,Pos,0.6074055
ALIGN,mscoco,Img-Img,Pos,0.5293796
ALIGN,mscoco,Img-Img,Pos,0.64148676
ALIGN,mscoco,Img-Img,Pos,0.62506
ALIGN,mscoco,Img-Img,Pos,0.3457191
ALIGN,mscoco,Img-Img,Pos,0.4878158
ALIGN,mscoco,Img-Img,Pos,0.6594852
ALIGN,mscoco,Img-Img,Pos,0.53739107
ALIGN,mscoco,Img-Img,Pos,0.5975854
ALIGN,mscoco,Img-Img,Pos,0.3287617
ALIGN,mscoco,Img-Img,Pos,0.68245685
ALIGN,mscoco,Img-Img,Pos,0.65427667
ALIGN,mscoco,Img-Img,Pos,0.4625456
ALIGN,mscoco,Img-Img,Pos,0.6191362
ALIGN,mscoco,Img-Img,Pos,0.8942977
ALIGN,mscoco,Img-Img,Pos,0.7883928
ALIGN,mscoco,Img-Img,Pos,0.7248098
ALIGN,mscoco,Img-Img,Pos,0.455136
ALIGN,mscoco,Img-Img,Pos,0.6774606
ALIGN,mscoco,Img-Img,Pos,0.6032537
ALIGN,mscoco,Img-Img,Pos,0.6662443
ALIGN,mscoco,Img-Img,Pos,0.6455816
ALIGN,mscoco,Img-Img,Pos,0.50766
ALIGN,mscoco,Img-Img,Pos,0.30768538
ALIGN,mscoco,Img-Img,Pos,0.70238423
ALIGN,mscoco,Img-Img,Pos,0.63389015
ALIGN,mscoco,Img-Img,Pos,0.5172672
ALIGN,mscoco,Img-Img,Pos,0.5398977
ALIGN,mscoco,Img-Img,Pos,0.59252894
ALIGN,mscoco,Img-Img,Pos,0.72356045
ALIGN,mscoco,Img-Img,Pos,0.40209892
ALIGN,mscoco,Img-Img,Pos,0.27733305
ALIGN,mscoco,Img-Img,Pos,0.32749498
ALIGN,mscoco,Img-Img,Pos,0.7248471
ALIGN,mscoco,Img-Img,Pos,0.3921005
ALIGN,mscoco,Img-Img,Pos,0.45676306
ALIGN,mscoco,Img-Img,Pos,0.59676933
ALIGN,mscoco,Img-Img,Pos,0.75030625
ALIGN,mscoco,Img-Img,Pos,0.4283563
ALIGN,mscoco,Img-Img,Pos,0.6767875
ALIGN,mscoco,Img-Img,Pos,0.37922782
ALIGN,mscoco,Img-Img,Pos,0.81183213
ALIGN,mscoco,Img-Img,Pos,0.42807657
ALIGN,mscoco,Img-Img,Pos,0.36882108
ALIGN,mscoco,Img-Img,Pos,0.57019645
ALIGN,mscoco,Img-Img,Pos,0.5778356
ALIGN,mscoco,Img-Img,Pos,0.587921
ALIGN,mscoco,Img-Img,Pos,0.48282313
ALIGN,mscoco,Img-Img,Pos,0.83269036
ALIGN,mscoco,Img-Img,Pos,0.47483766
ALIGN,mscoco,Img-Img,Pos,0.75439024
ALIGN,mscoco,Img-Img,Pos,0.46320844
ALIGN,mscoco,Img-Img,Pos,0.49855354
ALIGN,mscoco,Img-Img,Pos,0.48685622
ALIGN,mscoco,Img-Img,Pos,0.53489107
ALIGN,mscoco,Img-Img,Pos,0.7461479
ALIGN,mscoco,Img-Img,Pos,0.46957958
ALIGN,mscoco,Img-Img,Pos,0.61397904
ALIGN,mscoco,Img-Img,Pos,0.41253096
ALIGN,mscoco,Img-Img,Pos,0.43510467
ALIGN,mscoco,Img-Img,Pos,0.33225375
ALIGN,mscoco,Img-Img,Pos,0.47026646
ALIGN,mscoco,Img-Img,Pos,0.62497115
ALIGN,mscoco,Img-Img,Pos,0.34964046
ALIGN,mscoco,Img-Img,Pos,0.3648076
ALIGN,mscoco,Img-Img,Pos,0.38501257
ALIGN,mscoco,Img-Img,Pos,0.5422516
ALIGN,mscoco,Img-Img,Pos,0.6176777
ALIGN,mscoco,Img-Img,Pos,0.3215931
ALIGN,mscoco,Img-Img,Pos,0.7461886
ALIGN,mscoco,Img-Img,Pos,0.41308528
ALIGN,mscoco,Img-Img,Pos,0.45712054
ALIGN,mscoco,Img-Img,Pos,0.4500493
ALIGN,mscoco,Img-Img,Pos,0.1912294
ALIGN,mscoco,Img-Img,Pos,0.7039466
ALIGN,mscoco,Img-Img,Pos,0.6184994
ALIGN,mscoco,Img-Img,Pos,0.61816114
ALIGN,mscoco,Img-Img,Pos,0.39297926
ALIGN,mscoco,Img-Img,Pos,0.4621755
ALIGN,mscoco,Img-Img,Pos,0.32657465
ALIGN,mscoco,Img-Img,Pos,0.28916797
ALIGN,mscoco,Img-Img,Pos,0.27959663
ALIGN,mscoco,Img-Img,Pos,0.39298594
ALIGN,mscoco,Img-Img,Pos,0.33202854
ALIGN,mscoco,Img-Img,Pos,0.80055666
ALIGN,mscoco,Img-Img,Pos,0.30707097
ALIGN,mscoco,Img-Img,Pos,0.44754362
ALIGN,mscoco,Img-Img,Pos,0.66688895
ALIGN,mscoco,Img-Img,Pos,0.7619164
ALIGN,mscoco,Img-Img,Pos,0.5511707
ALIGN,mscoco,Img-Img,Pos,0.48458782
ALIGN,mscoco,Img-Img,Pos,0.5941852
ALIGN,mscoco,Img-Img,Pos,0.7068017
ALIGN,mscoco,Img-Img,Pos,0.8425083
ALIGN,mscoco,Img-Img,Pos,0.4690227
ALIGN,mscoco,Img-Img,Pos,0.46307033
ALIGN,mscoco,Img-Img,Pos,0.62482005
ALIGN,mscoco,Img-Img,Pos,0.30037838
ALIGN,mscoco,Img-Img,Pos,0.37086213
ALIGN,mscoco,Img-Img,Pos,0.24103662
ALIGN,mscoco,Img-Img,Pos,0.43523735
ALIGN,mscoco,Img-Img,Pos,0.34406364
ALIGN,mscoco,Img-Img,Pos,0.43525583
ALIGN,mscoco,Img-Img,Pos,0.7336621
ALIGN,mscoco,Img-Img,Pos,0.81190777
ALIGN,mscoco,Img-Img,Pos,0.5760675
ALIGN,mscoco,Img-Img,Pos,0.36691958
ALIGN,mscoco,Img-Img,Pos,0.7143629
ALIGN,mscoco,Img-Img,Pos,0.49415684
ALIGN,mscoco,Img-Img,Pos,0.67541337
ALIGN,mscoco,Img-Img,Pos,0.6738863
ALIGN,mscoco,Img-Img,Pos,0.43595463
ALIGN,mscoco,Img-Img,Pos,0.70801127
ALIGN,mscoco,Img-Img,Pos,0.5702249
ALIGN,mscoco,Img-Img,Pos,0.27602044
ALIGN,mscoco,Img-Img,Pos,0.80668604
ALIGN,mscoco,Img-Img,Pos,0.35225832
ALIGN,mscoco,Img-Img,Pos,0.40646064
ALIGN,mscoco,Img-Img,Pos,0.68660486
ALIGN,mscoco,Img-Img,Pos,0.2833739
ALIGN,mscoco,Img-Img,Pos,0.37545606
ALIGN,mscoco,Img-Img,Pos,0.69200426
ALIGN,mscoco,Img-Img,Pos,0.6142727
ALIGN,mscoco,Img-Img,Pos,0.43953946
ALIGN,mscoco,Img-Img,Pos,0.42145857
ALIGN,mscoco,Img-Img,Pos,0.57452416
ALIGN,mscoco,Img-Img,Pos,0.46389067
ALIGN,mscoco,Img-Img,Pos,0.74897504
ALIGN,mscoco,Img-Img,Pos,0.4727771
ALIGN,mscoco,Img-Img,Pos,0.5331031
ALIGN,mscoco,Img-Img,Pos,0.50917006
ALIGN,mscoco,Img-Img,Pos,0.78874713
ALIGN,mscoco,Img-Img,Pos,0.3605446
ALIGN,mscoco,Img-Img,Pos,0.34882444
ALIGN,mscoco,Img-Img,Pos,0.5879356
ALIGN,mscoco,Img-Img,Pos,0.26926202
ALIGN,mscoco,Img-Img,Pos,0.7429699
ALIGN,mscoco,Img-Img,Pos,0.65731037
ALIGN,mscoco,Img-Img,Pos,0.421273
ALIGN,mscoco,Img-Img,Pos,0.6982516
ALIGN,mscoco,Img-Img,Pos,0.2727225
ALIGN,mscoco,Img-Img,Pos,0.49704903
ALIGN,mscoco,Img-Img,Pos,0.33450568
ALIGN,mscoco,Img-Img,Pos,0.5530038
ALIGN,mscoco,Img-Img,Pos,0.7903153
ALIGN,mscoco,Img-Img,Pos,0.49628285
ALIGN,mscoco,Img-Img,Pos,0.6725278
ALIGN,mscoco,Img-Img,Pos,0.50084877
ALIGN,mscoco,Img-Img,Pos,0.30288583
ALIGN,mscoco,Img-Img,Pos,0.43222618
ALIGN,mscoco,Img-Img,Pos,0.4885754
ALIGN,mscoco,Img-Img,Pos,0.40854195
ALIGN,mscoco,Img-Img,Pos,0.54903185
ALIGN,mscoco,Img-Img,Pos,0.46950352
ALIGN,mscoco,Img-Img,Pos,0.39708263
ALIGN,mscoco,Img-Img,Pos,0.29005057
ALIGN,mscoco,Img-Img,Pos,0.51319295
ALIGN,mscoco,Img-Img,Pos,0.56309736
ALIGN,mscoco,Img-Img,Pos,0.42226246
ALIGN,mscoco,Img-Img,Pos,0.82974184
ALIGN,mscoco,Img-Img,Pos,0.56587917
ALIGN,mscoco,Img-Img,Pos,0.7589017
ALIGN,mscoco,Img-Img,Pos,0.7000725
