Model,Dataset,Pair Modality,Pair Type,Cosine Similarity
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.65771735
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.49422735
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.8543999
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.52929336
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.45608938
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.7439769
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.64502203
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.6869784
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.48659003
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.5514573
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.7135123
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.6925349
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.6100426
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.6574699
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.5868757
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.5015038
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.53018415
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.5824945
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.53169775
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.6273085
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.47893927
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.8016174
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.67417073
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.54270315
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.593073
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.76188946
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.5091068
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.66340846
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.50109154
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.59848166
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.73142457
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.7358612
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.59293604
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.84491765
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.5780206
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.77501726
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.763908
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.525397
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.63104063
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.5446
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.50970894
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.47466362
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.57701147
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.68728536
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.5700381
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.45518363
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.50287014
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.6668066
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.6677016
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.83362323
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.578439
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.49958152
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.6231006
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.46122423
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.78926456
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.81122565
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.69666946
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.5334683
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.7193381
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.5654708
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.5720267
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.48686695
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.77006173
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.6012985
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.62834823
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.5740739
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.45669043
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.47311425
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.6308807
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.46956098
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.42972457
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.65144664
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.49383253
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.62986296
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.56053257
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.62777156
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.56931996
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.61018205
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.57480884
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.6871735
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.7655686
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.6446972
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.6837632
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.7599759
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.5228365
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.5781118
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.6616194
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.49356437
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.5097698
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.7103348
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.5343341
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.7231139
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.9586456
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.53001547
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.64783895
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.72047246
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.52255696
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.6697308
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.6697328
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.7612514
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.4562099
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.91928923
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.64546263
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.7543316
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.46168888
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.6141846
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.68916005
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.43531376
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.6699556
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.5981605
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.5693364
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.6444194
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.5532691
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.7020905
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.68191993
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.6447251
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.5977241
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.47853485
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.56868094
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.7234683
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.5997989
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.33377358
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.49304366
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.66658133
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.57625926
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.7867118
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.6265708
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.5071524
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.4377103
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.67581123
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.7659818
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.5846703
CLIP_ViT-B32,mscoco,Txt-Txt,Pos,0.6890465
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.75299066
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.81647277
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.7519305
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.6588205
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.72687805
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.6739615
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.7399173
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.8659111
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.5981303
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.5496976
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.84401417
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.46955162
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.6614269
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.66341347
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.75768304
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.83709794
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.58265966
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.6786561
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.62176216
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.8159339
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.62074685
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.7318527
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.7234665
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.7733025
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.8029636
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.64677936
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.48432449
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.6078779
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.48122373
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.5313511
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.7892524
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.8226124
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.7174298
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.7219472
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.7870633
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.7886338
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.62913585
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.5754652
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.6950499
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.4975742
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.685767
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.5553426
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.6189749
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.7313767
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.7594557
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.66036844
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.7786295
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.72446156
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.6690961
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.69571626
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.92224884
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.5251075
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.624623
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.738212
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.84026027
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.62312233
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.81268895
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.77223456
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.7927677
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.73840237
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.47234043
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.75149053
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.68047994
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.794713
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.79127526
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.53066516
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.4131844
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.55985487
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.62752974
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.7666383
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.4723736
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.6456976
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.5397498
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.6026126
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.5797087
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.90451646
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.5083653
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.616922
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.6424184
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.5468922
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.6933011
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.75444555
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.7475049
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.6818694
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.8610126
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.6779751
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.35991204
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.68102294
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.5067769
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.645894
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.6770561
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.57545114
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.62988687
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.5885142
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.7677943
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.7180933
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.52336705
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.63529366
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.67347234
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.68098265
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.6320211
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.8349199
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.8066151
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.8427637
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.54889494
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.654022
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.6774406
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.8033385
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.78606725
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.5345441
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.5218743
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.7056882
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.56124187
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.6679876
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.7660667
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.6834503
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.6677136
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.6659663
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.7881489
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.58291394
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.57995975
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.73311293
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.73379695
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.8496387
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.6547825
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.77029943
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.72886515
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.619743
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.7413087
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.824903
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.50172186
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.7425494
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.90053594
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.4823139
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.47710034
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.7103085
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.6503254
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.6380261
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.8637671
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.5711058
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.52590704
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.74083126
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.79136324
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.52551264
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.8223939
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.5737763
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.70405
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.72966355
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.7098169
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.45017353
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.7404735
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.78581053
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.7321666
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.7145141
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.9128548
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.568318
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.6088562
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.74544644
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.89650303
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.559281
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.66089696
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.5784132
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.49715906
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.6706574
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.67620784
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.5754701
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.6924323
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.6643702
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.51190615
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.7204376
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.79725695
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.56385326
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.2887271
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.57892406
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.5191566
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.7782679
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.6892651
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.59290487
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.6271236
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.5123455
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.76622236
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.5379268
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.82595134
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.7227152
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.6260636
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.56547064
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.55566907
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.59942776
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.7757123
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.58548546
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.6706213
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.7112335
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.570871
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.54192835
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.6368747
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.8043008
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.7258577
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.65691406
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.417354
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.6045692
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.7594006
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.43612194
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.6823794
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.6956053
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.7123962
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.6130745
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.6389383
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.67744625
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.5348178
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.6555542
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.46261716
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.7010958
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.6197197
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.78678757
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.70056164
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.6789048
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.532387
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.6712027
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.6736323
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.6162686
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.7860636
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.5888908
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.8578732
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.65113413
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.5991832
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.6975051
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.5911913
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.77062696
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.5543724
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.6666369
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.5536025
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.70962334
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.90593183
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.8178531
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.8259487
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.5034037
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.76101345
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.80663645
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.77574486
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.7030404
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.6343658
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.35808957
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.6649842
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.8022312
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.7494571
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.7803703
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.7343235
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.8445876
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.6928799
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.6676866
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.7741657
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.7387448
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.8143858
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.4850044
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.58214027
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.79058725
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.6231814
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.8457581
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.58747643
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.54135525
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.7651757
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.7726056
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.80993456
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.6808039
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.71520114
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.60054266
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.79826975
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.35198745
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.8464675
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.584923
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.6765625
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.59085363
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.74199724
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.55870765
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.51340413
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.66026926
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.6827608
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.59864414
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.79481083
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.7892297
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.745675
CLIP_ViT-B32,mscoco,Img-Img,Pos,0.6767895
