Model,Dataset,Pair Modality,Pair Type,Cosine Similarity
FLAVA,mscoco,Txt-Txt,Pos,0.647589
FLAVA,mscoco,Txt-Txt,Pos,0.79316723
FLAVA,mscoco,Txt-Txt,Pos,0.9548526
FLAVA,mscoco,Txt-Txt,Pos,0.55766726
FLAVA,mscoco,Txt-Txt,Pos,0.76917267
FLAVA,mscoco,Txt-Txt,Pos,0.8534732
FLAVA,mscoco,Txt-Txt,Pos,0.5916246
FLAVA,mscoco,Txt-Txt,Pos,0.69071156
FLAVA,mscoco,Txt-Txt,Pos,0.8244787
FLAVA,mscoco,Txt-Txt,Pos,0.79651725
FLAVA,mscoco,Txt-Txt,Pos,0.4936929
FLAVA,mscoco,Txt-Txt,Pos,0.89203686
FLAVA,mscoco,Txt-Txt,Pos,0.62311584
FLAVA,mscoco,Txt-Txt,Pos,0.7029463
FLAVA,mscoco,Txt-Txt,Pos,0.60531193
FLAVA,mscoco,Txt-Txt,Pos,0.61371255
FLAVA,mscoco,Txt-Txt,Pos,0.7202208
FLAVA,mscoco,Txt-Txt,Pos,0.56475854
FLAVA,mscoco,Txt-Txt,Pos,0.59016246
FLAVA,mscoco,Txt-Txt,Pos,0.69716835
FLAVA,mscoco,Txt-Txt,Pos,0.58581066
FLAVA,mscoco,Txt-Txt,Pos,0.6697091
FLAVA,mscoco,Txt-Txt,Pos,0.648302
FLAVA,mscoco,Txt-Txt,Pos,0.7804941
FLAVA,mscoco,Txt-Txt,Pos,0.7667813
FLAVA,mscoco,Txt-Txt,Pos,0.8424161
FLAVA,mscoco,Txt-Txt,Pos,0.4357857
FLAVA,mscoco,Txt-Txt,Pos,0.66685784
FLAVA,mscoco,Txt-Txt,Pos,0.62873906
FLAVA,mscoco,Txt-Txt,Pos,0.77014416
FLAVA,mscoco,Txt-Txt,Pos,0.62691706
FLAVA,mscoco,Txt-Txt,Pos,0.45367548
FLAVA,mscoco,Txt-Txt,Pos,0.5614158
FLAVA,mscoco,Txt-Txt,Pos,0.89061546
FLAVA,mscoco,Txt-Txt,Pos,0.815102
FLAVA,mscoco,Txt-Txt,Pos,0.7026393
FLAVA,mscoco,Txt-Txt,Pos,0.6485262
FLAVA,mscoco,Txt-Txt,Pos,0.74902105
FLAVA,mscoco,Txt-Txt,Pos,0.7382338
FLAVA,mscoco,Txt-Txt,Pos,0.82546943
FLAVA,mscoco,Txt-Txt,Pos,0.7822515
FLAVA,mscoco,Txt-Txt,Pos,0.6593137
FLAVA,mscoco,Img-Img,Pos,0.6273544
FLAVA,mscoco,Img-Img,Pos,0.61863625
FLAVA,mscoco,Img-Img,Pos,0.59506786
FLAVA,mscoco,Img-Img,Pos,0.5119203
FLAVA,mscoco,Img-Img,Pos,0.6460873
FLAVA,mscoco,Img-Img,Pos,0.43656683
FLAVA,mscoco,Img-Img,Pos,0.50622106
FLAVA,mscoco,Img-Img,Pos,0.58814734
FLAVA,mscoco,Img-Img,Pos,0.46657592
FLAVA,mscoco,Img-Img,Pos,0.27558503
FLAVA,mscoco,Img-Img,Pos,0.6645291
FLAVA,mscoco,Img-Img,Pos,0.25538915
FLAVA,mscoco,Img-Img,Pos,0.44567713
FLAVA,mscoco,Img-Img,Pos,0.32990462
FLAVA,mscoco,Img-Img,Pos,0.4726759
FLAVA,mscoco,Img-Img,Pos,0.61753374
FLAVA,mscoco,Img-Img,Pos,0.27453753
FLAVA,mscoco,Img-Img,Pos,0.44014436
FLAVA,mscoco,Img-Img,Pos,0.21532151
FLAVA,mscoco,Img-Img,Pos,0.6729983
FLAVA,mscoco,Img-Img,Pos,0.41653126
FLAVA,mscoco,Img-Img,Pos,0.50102186
FLAVA,mscoco,Img-Img,Pos,0.32407156
FLAVA,mscoco,Img-Img,Pos,0.5328082
FLAVA,mscoco,Img-Img,Pos,0.7041
FLAVA,mscoco,Img-Img,Pos,0.43549457
FLAVA,mscoco,Img-Img,Pos,0.28221387
FLAVA,mscoco,Img-Img,Pos,0.21098569
FLAVA,mscoco,Img-Img,Pos,0.22222257
FLAVA,mscoco,Img-Img,Pos,0.5126587
FLAVA,mscoco,Img-Img,Pos,0.3756366
FLAVA,mscoco,Img-Img,Pos,0.72252727
FLAVA,mscoco,Img-Img,Pos,0.50401545
FLAVA,mscoco,Img-Img,Pos,0.44530684
FLAVA,mscoco,Img-Img,Pos,0.5209571
FLAVA,mscoco,Img-Img,Pos,0.46646047
FLAVA,mscoco,Img-Img,Pos,0.40777868
FLAVA,mscoco,Img-Img,Pos,0.15184423
FLAVA,mscoco,Img-Img,Pos,0.49177718
FLAVA,mscoco,Img-Img,Pos,0.24586272
FLAVA,mscoco,Img-Img,Pos,0.4263702
FLAVA,mscoco,Img-Img,Pos,0.32592812
FLAVA,mscoco,Img-Img,Pos,0.30598316
FLAVA,mscoco,Img-Img,Pos,0.4591977
FLAVA,mscoco,Img-Img,Pos,0.5750632
FLAVA,mscoco,Img-Img,Pos,0.45010707
FLAVA,mscoco,Img-Img,Pos,0.7247803
FLAVA,mscoco,Img-Img,Pos,0.5770398
FLAVA,mscoco,Img-Img,Pos,0.42310965
FLAVA,mscoco,Img-Img,Pos,0.32748353
FLAVA,mscoco,Img-Img,Pos,0.6809616
FLAVA,mscoco,Img-Img,Pos,0.24881983
FLAVA,mscoco,Img-Img,Pos,0.40504205
FLAVA,mscoco,Img-Img,Pos,0.408505
FLAVA,mscoco,Img-Img,Pos,0.5724906
FLAVA,mscoco,Img-Img,Pos,0.41289312
FLAVA,mscoco,Img-Img,Pos,0.6367998
FLAVA,mscoco,Img-Img,Pos,0.47332162
FLAVA,mscoco,Img-Img,Pos,0.43083537
FLAVA,mscoco,Img-Img,Pos,0.605597
FLAVA,mscoco,Img-Img,Pos,0.47542334
FLAVA,mscoco,Img-Img,Pos,0.44147065
FLAVA,mscoco,Img-Img,Pos,0.5033584
FLAVA,mscoco,Img-Img,Pos,0.6201642
FLAVA,mscoco,Img-Img,Pos,0.61971194
FLAVA,mscoco,Img-Img,Pos,0.23011106
FLAVA,mscoco,Img-Img,Pos,0.03222496
FLAVA,mscoco,Img-Img,Pos,0.34653556
FLAVA,mscoco,Img-Img,Pos,0.32323486
FLAVA,mscoco,Img-Img,Pos,0.54939586
FLAVA,mscoco,Img-Img,Pos,0.23622471
FLAVA,mscoco,Img-Img,Pos,0.39816833
FLAVA,mscoco,Img-Img,Pos,0.19175339
FLAVA,mscoco,Img-Img,Pos,0.5096674
FLAVA,mscoco,Img-Img,Pos,0.41917688
FLAVA,mscoco,Img-Img,Pos,0.636465
FLAVA,mscoco,Img-Img,Pos,0.3352124
FLAVA,mscoco,Img-Img,Pos,0.46576077
FLAVA,mscoco,Img-Img,Pos,0.4955628
FLAVA,mscoco,Img-Img,Pos,0.17600343
FLAVA,mscoco,Img-Img,Pos,0.30844772
FLAVA,mscoco,Img-Img,Pos,0.6673964
FLAVA,mscoco,Img-Img,Pos,0.39461714
FLAVA,mscoco,Img-Img,Pos,0.58744293
FLAVA,mscoco,Img-Img,Pos,0.6101023
FLAVA,mscoco,Img-Img,Pos,0.40864766
FLAVA,mscoco,Img-Img,Pos,0.15182447
FLAVA,mscoco,Img-Img,Pos,0.3594562
FLAVA,mscoco,Img-Img,Pos,0.3568163
FLAVA,mscoco,Img-Img,Pos,0.5049853
FLAVA,mscoco,Img-Img,Pos,0.55749977
FLAVA,mscoco,Img-Img,Pos,0.22234079
FLAVA,mscoco,Img-Img,Pos,0.2971267
FLAVA,mscoco,Img-Img,Pos,0.38534757
FLAVA,mscoco,Img-Img,Pos,0.6010138
FLAVA,mscoco,Img-Img,Pos,0.42267868
FLAVA,mscoco,Img-Img,Pos,0.36955953
FLAVA,mscoco,Img-Img,Pos,0.31221998
FLAVA,mscoco,Img-Img,Pos,0.39429057
FLAVA,mscoco,Img-Img,Pos,0.38929728
FLAVA,mscoco,Img-Img,Pos,0.4820601
FLAVA,mscoco,Img-Img,Pos,0.6472103
FLAVA,mscoco,Img-Img,Pos,0.59552264
FLAVA,mscoco,Img-Img,Pos,0.64102805
FLAVA,mscoco,Img-Img,Pos,0.37342358
FLAVA,mscoco,Img-Img,Pos,0.5448061
FLAVA,mscoco,Img-Img,Pos,0.53676313
FLAVA,mscoco,Img-Img,Pos,0.7077769
FLAVA,mscoco,Img-Img,Pos,0.5561274
FLAVA,mscoco,Img-Img,Pos,0.12255072
FLAVA,mscoco,Img-Img,Pos,0.22614919
FLAVA,mscoco,Img-Img,Pos,0.5089638
FLAVA,mscoco,Img-Img,Pos,0.26941407
FLAVA,mscoco,Img-Img,Pos,0.50277454
FLAVA,mscoco,Img-Img,Pos,0.37140155
FLAVA,mscoco,Img-Img,Pos,0.35680103
FLAVA,mscoco,Img-Img,Pos,0.50058186
FLAVA,mscoco,Img-Img,Pos,0.37823096
FLAVA,mscoco,Img-Img,Pos,0.6460544
FLAVA,mscoco,Img-Img,Pos,0.3958215
FLAVA,mscoco,Img-Img,Pos,0.4188038
FLAVA,mscoco,Img-Img,Pos,0.5860863
FLAVA,mscoco,Img-Img,Pos,0.43396384
FLAVA,mscoco,Img-Img,Pos,0.7221664
FLAVA,mscoco,Img-Img,Pos,0.37700588
FLAVA,mscoco,Img-Img,Pos,0.46946377
FLAVA,mscoco,Img-Img,Pos,0.44128847
FLAVA,mscoco,Img-Img,Pos,0.38689703
FLAVA,mscoco,Img-Img,Pos,0.71337056
FLAVA,mscoco,Img-Img,Pos,0.6442243
FLAVA,mscoco,Img-Img,Pos,0.4175485
FLAVA,mscoco,Img-Img,Pos,0.38048798
FLAVA,mscoco,Img-Img,Pos,0.8165348
FLAVA,mscoco,Img-Img,Pos,0.2743307
FLAVA,mscoco,Img-Img,Pos,0.2920943
FLAVA,mscoco,Img-Img,Pos,0.5111681
FLAVA,mscoco,Img-Img,Pos,0.423455
FLAVA,mscoco,Img-Img,Pos,0.25965092
FLAVA,mscoco,Img-Img,Pos,0.5379397
FLAVA,mscoco,Img-Img,Pos,0.16371673
FLAVA,mscoco,Img-Img,Pos,0.33301347
FLAVA,mscoco,Img-Img,Pos,0.5669998
FLAVA,mscoco,Img-Img,Pos,0.61141014
FLAVA,mscoco,Img-Img,Pos,0.47882232
FLAVA,mscoco,Img-Img,Pos,0.7211735
FLAVA,mscoco,Img-Img,Pos,0.23449406
FLAVA,mscoco,Img-Img,Pos,0.39807522
FLAVA,mscoco,Img-Img,Pos,0.60560524
FLAVA,mscoco,Img-Img,Pos,0.5084156
FLAVA,mscoco,Img-Img,Pos,0.20022655
FLAVA,mscoco,Img-Img,Pos,0.67185974
FLAVA,mscoco,Img-Img,Pos,0.53167725
FLAVA,mscoco,Img-Img,Pos,0.5135137
FLAVA,mscoco,Img-Img,Pos,0.64141285
FLAVA,mscoco,Img-Img,Pos,0.6450784
FLAVA,mscoco,Img-Img,Pos,0.2826851
FLAVA,mscoco,Img-Img,Pos,0.21371603
FLAVA,mscoco,Img-Img,Pos,0.48455673
FLAVA,mscoco,Img-Img,Pos,0.8730305
FLAVA,mscoco,Img-Img,Pos,0.46674663
FLAVA,mscoco,Img-Img,Pos,0.42819095
FLAVA,mscoco,Img-Img,Pos,0.37274796
FLAVA,mscoco,Img-Img,Pos,0.2435509
FLAVA,mscoco,Img-Img,Pos,0.35439754
FLAVA,mscoco,Img-Img,Pos,0.49619648
FLAVA,mscoco,Img-Img,Pos,0.4106124
FLAVA,mscoco,Img-Img,Pos,0.44516355
FLAVA,mscoco,Img-Img,Pos,0.29997647
FLAVA,mscoco,Img-Img,Pos,0.09747173
FLAVA,mscoco,Img-Img,Pos,0.56229055
FLAVA,mscoco,Img-Img,Pos,0.5924029
FLAVA,mscoco,Img-Img,Pos,0.41108614
FLAVA,mscoco,Img-Img,Pos,0.12354946
FLAVA,mscoco,Img-Img,Pos,0.49097285
FLAVA,mscoco,Img-Img,Pos,0.2566414
FLAVA,mscoco,Img-Img,Pos,0.6885609
FLAVA,mscoco,Img-Img,Pos,0.60981
FLAVA,mscoco,Img-Img,Pos,0.36364204
FLAVA,mscoco,Img-Img,Pos,0.4047462
FLAVA,mscoco,Img-Img,Pos,0.09186242
FLAVA,mscoco,Img-Img,Pos,0.3521408
FLAVA,mscoco,Img-Img,Pos,0.5081315
FLAVA,mscoco,Img-Img,Pos,0.6068088
FLAVA,mscoco,Img-Img,Pos,0.44460744
FLAVA,mscoco,Img-Img,Pos,0.29801834
FLAVA,mscoco,Img-Img,Pos,0.22974257
FLAVA,mscoco,Img-Img,Pos,0.32120204
FLAVA,mscoco,Img-Img,Pos,0.43234742
FLAVA,mscoco,Img-Img,Pos,0.5146802
FLAVA,mscoco,Img-Img,Pos,0.1725917
FLAVA,mscoco,Img-Img,Pos,0.31267
FLAVA,mscoco,Img-Img,Pos,0.33996052
FLAVA,mscoco,Img-Img,Pos,0.18498972
FLAVA,mscoco,Img-Img,Pos,0.3465926
FLAVA,mscoco,Img-Img,Pos,0.4370971
FLAVA,mscoco,Img-Img,Pos,0.6121196
FLAVA,mscoco,Img-Img,Pos,0.5307931
FLAVA,mscoco,Img-Img,Pos,0.3093646
FLAVA,mscoco,Img-Img,Pos,0.16918933
FLAVA,mscoco,Img-Img,Pos,0.3409988
FLAVA,mscoco,Img-Img,Pos,0.4134109
FLAVA,mscoco,Img-Img,Pos,0.21923721
FLAVA,mscoco,Img-Img,Pos,0.49905744
FLAVA,mscoco,Img-Img,Pos,0.4135223
FLAVA,mscoco,Img-Img,Pos,0.4071598
FLAVA,mscoco,Img-Img,Pos,0.3773322
FLAVA,mscoco,Img-Img,Pos,0.33493245
FLAVA,mscoco,Img-Img,Pos,0.58342266
FLAVA,mscoco,Img-Img,Pos,0.3915217
FLAVA,mscoco,Img-Img,Pos,0.4905345
FLAVA,mscoco,Img-Img,Pos,0.3151122
FLAVA,mscoco,Img-Img,Pos,0.5436108
FLAVA,mscoco,Img-Img,Pos,0.2655118
FLAVA,mscoco,Img-Img,Pos,0.52919674
FLAVA,mscoco,Img-Img,Pos,0.48777425
FLAVA,mscoco,Img-Img,Pos,0.38404587
FLAVA,mscoco,Img-Img,Pos,0.24703678
FLAVA,mscoco,Img-Img,Pos,0.6922823
FLAVA,mscoco,Img-Img,Pos,0.48552957
FLAVA,mscoco,Img-Img,Pos,0.3086393
FLAVA,mscoco,Img-Img,Pos,0.45617145
FLAVA,mscoco,Img-Img,Pos,0.46867618
FLAVA,mscoco,Img-Img,Pos,0.56678575
FLAVA,mscoco,Img-Img,Pos,0.36852562
FLAVA,mscoco,Img-Img,Pos,0.39773268
FLAVA,mscoco,Img-Img,Pos,0.15841508
FLAVA,mscoco,Img-Img,Pos,0.28949744
FLAVA,mscoco,Img-Img,Pos,0.4821363
FLAVA,mscoco,Img-Img,Pos,0.3364669
FLAVA,mscoco,Img-Img,Pos,0.3895814
FLAVA,mscoco,Img-Img,Pos,0.36707163
FLAVA,mscoco,Img-Img,Pos,0.44220346
FLAVA,mscoco,Img-Img,Pos,0.829592
FLAVA,mscoco,Img-Img,Pos,0.6552353
FLAVA,mscoco,Img-Img,Pos,0.53229773
FLAVA,mscoco,Img-Img,Pos,0.35876256
FLAVA,mscoco,Img-Img,Pos,0.44488227
FLAVA,mscoco,Img-Img,Pos,0.4705114
FLAVA,mscoco,Img-Img,Pos,0.49544102
FLAVA,mscoco,Img-Img,Pos,0.38544238
FLAVA,mscoco,Img-Img,Pos,0.4363709
FLAVA,mscoco,Img-Img,Pos,0.094239764
FLAVA,mscoco,Img-Img,Pos,0.37431931
FLAVA,mscoco,Img-Img,Pos,0.6359652
FLAVA,mscoco,Img-Img,Pos,0.27486557
FLAVA,mscoco,Img-Img,Pos,0.5820917
FLAVA,mscoco,Img-Img,Pos,0.46698463
FLAVA,mscoco,Img-Img,Pos,0.7537048
FLAVA,mscoco,Img-Img,Pos,0.38301274
FLAVA,mscoco,Img-Img,Pos,0.4885888
FLAVA,mscoco,Img-Img,Pos,0.43827182
FLAVA,mscoco,Img-Img,Pos,0.62973744
FLAVA,mscoco,Img-Img,Pos,0.44830763
FLAVA,mscoco,Img-Img,Pos,0.31585896
FLAVA,mscoco,Img-Img,Pos,0.37642488
FLAVA,mscoco,Img-Img,Pos,0.55550325
FLAVA,mscoco,Img-Img,Pos,0.2700132
FLAVA,mscoco,Img-Img,Pos,0.70819867
FLAVA,mscoco,Img-Img,Pos,0.19462875
FLAVA,mscoco,Img-Img,Pos,0.34394008
FLAVA,mscoco,Img-Img,Pos,0.6146114
FLAVA,mscoco,Img-Img,Pos,0.49016324
FLAVA,mscoco,Img-Img,Pos,0.7211609
FLAVA,mscoco,Img-Img,Pos,0.35063854
FLAVA,mscoco,Img-Img,Pos,0.5651424
FLAVA,mscoco,Img-Img,Pos,0.3203456
FLAVA,mscoco,Img-Img,Pos,0.643881
FLAVA,mscoco,Img-Img,Pos,0.13675246
FLAVA,mscoco,Img-Img,Pos,0.43331623
FLAVA,mscoco,Img-Img,Pos,0.34310895
FLAVA,mscoco,Img-Img,Pos,0.56606793
FLAVA,mscoco,Img-Img,Pos,0.36802846
FLAVA,mscoco,Img-Img,Pos,0.43745142
FLAVA,mscoco,Img-Img,Pos,0.29318893
FLAVA,mscoco,Img-Img,Pos,0.24996239
FLAVA,mscoco,Img-Img,Pos,0.41163462
FLAVA,mscoco,Img-Img,Pos,0.29139823
FLAVA,mscoco,Img-Img,Pos,0.25809556
FLAVA,mscoco,Img-Img,Pos,0.5039711
FLAVA,mscoco,Img-Img,Pos,0.45312923
FLAVA,mscoco,Img-Img,Pos,0.5345576
FLAVA,mscoco,Img-Img,Pos,0.5106026
FLAVA,mscoco,Img-Img,Pos,0.56091726
FLAVA,mscoco,Img-Img,Pos,0.5324696
FLAVA,mscoco,Img-Img,Pos,0.4408094
FLAVA,mscoco,Img-Img,Pos,0.50442094
FLAVA,mscoco,Img-Img,Pos,0.5547687
FLAVA,mscoco,Img-Img,Pos,0.5496559
FLAVA,mscoco,Img-Img,Pos,0.5067886
FLAVA,mscoco,Img-Img,Pos,0.6555277
FLAVA,mscoco,Img-Img,Pos,0.8305896
FLAVA,mscoco,Img-Img,Pos,0.60730386
FLAVA,mscoco,Img-Img,Pos,0.1100221
FLAVA,mscoco,Img-Img,Pos,0.36518124
FLAVA,mscoco,Img-Img,Pos,0.580436
FLAVA,mscoco,Img-Img,Pos,0.39790496
FLAVA,mscoco,Img-Img,Pos,0.53607893
FLAVA,mscoco,Img-Img,Pos,0.30373362
FLAVA,mscoco,Img-Img,Pos,0.28269762
FLAVA,mscoco,Img-Img,Pos,0.19683826
FLAVA,mscoco,Img-Img,Pos,0.5864178
FLAVA,mscoco,Img-Img,Pos,0.47376114
FLAVA,mscoco,Img-Img,Pos,0.28765443
FLAVA,mscoco,Img-Img,Pos,0.47678676
FLAVA,mscoco,Img-Img,Pos,0.39816546
FLAVA,mscoco,Img-Img,Pos,0.43743148
FLAVA,mscoco,Img-Img,Pos,0.22042817
FLAVA,mscoco,Img-Img,Pos,0.07992998
FLAVA,mscoco,Img-Img,Pos,0.48251307
FLAVA,mscoco,Img-Img,Pos,0.33471596
FLAVA,mscoco,Img-Img,Pos,0.4763558
FLAVA,mscoco,Img-Img,Pos,0.5054679
FLAVA,mscoco,Img-Img,Pos,0.18410277
FLAVA,mscoco,Img-Img,Pos,0.3397798
FLAVA,mscoco,Img-Img,Pos,0.5202694
FLAVA,mscoco,Img-Img,Pos,0.53371215
FLAVA,mscoco,Img-Img,Pos,0.46109685
FLAVA,mscoco,Img-Img,Pos,0.1915075
FLAVA,mscoco,Img-Img,Pos,0.64609325
FLAVA,mscoco,Img-Img,Pos,0.39619547
FLAVA,mscoco,Img-Img,Pos,0.4675138
FLAVA,mscoco,Img-Img,Pos,0.53585875
FLAVA,mscoco,Img-Img,Pos,0.8150976
FLAVA,mscoco,Img-Img,Pos,0.55429363
FLAVA,mscoco,Img-Img,Pos,0.6800902
FLAVA,mscoco,Img-Img,Pos,0.369903
FLAVA,mscoco,Img-Img,Pos,0.483787
FLAVA,mscoco,Img-Img,Pos,0.3717032
FLAVA,mscoco,Img-Img,Pos,0.6907366
FLAVA,mscoco,Img-Img,Pos,0.40126866
FLAVA,mscoco,Img-Img,Pos,0.3506633
FLAVA,mscoco,Img-Img,Pos,0.3849795
FLAVA,mscoco,Img-Img,Pos,0.3711661
FLAVA,mscoco,Img-Img,Pos,0.47963804
FLAVA,mscoco,Img-Img,Pos,0.45187888
FLAVA,mscoco,Img-Img,Pos,0.46064857
FLAVA,mscoco,Img-Img,Pos,0.38316357
FLAVA,mscoco,Img-Img,Pos,0.6446811
FLAVA,mscoco,Img-Img,Pos,0.24795309
FLAVA,mscoco,Img-Img,Pos,0.10075295
FLAVA,mscoco,Img-Img,Pos,0.12698708
FLAVA,mscoco,Img-Img,Pos,0.55777466
FLAVA,mscoco,Img-Img,Pos,0.370332
FLAVA,mscoco,Img-Img,Pos,0.44884294
FLAVA,mscoco,Img-Img,Pos,0.41735896
FLAVA,mscoco,Img-Img,Pos,0.5883929
FLAVA,mscoco,Img-Img,Pos,0.42130405
FLAVA,mscoco,Img-Img,Pos,0.45034295
FLAVA,mscoco,Img-Img,Pos,0.117057815
FLAVA,mscoco,Img-Img,Pos,0.60660315
FLAVA,mscoco,Img-Img,Pos,0.18981743
FLAVA,mscoco,Img-Img,Pos,0.22501996
FLAVA,mscoco,Img-Img,Pos,0.41210335
FLAVA,mscoco,Img-Img,Pos,0.52646357
FLAVA,mscoco,Img-Img,Pos,0.36028597
FLAVA,mscoco,Img-Img,Pos,0.53324103
FLAVA,mscoco,Img-Img,Pos,0.6143923
FLAVA,mscoco,Img-Img,Pos,0.3653277
FLAVA,mscoco,Img-Img,Pos,0.6287144
FLAVA,mscoco,Img-Img,Pos,0.24688977
FLAVA,mscoco,Img-Img,Pos,0.5291866
FLAVA,mscoco,Img-Img,Pos,0.19554219
FLAVA,mscoco,Img-Img,Pos,0.6092927
FLAVA,mscoco,Img-Img,Pos,0.8044004
FLAVA,mscoco,Img-Img,Pos,0.24390276
FLAVA,mscoco,Img-Img,Pos,0.5071348
FLAVA,mscoco,Img-Img,Pos,0.25009412
FLAVA,mscoco,Img-Img,Pos,0.2099356
FLAVA,mscoco,Img-Img,Pos,0.35469183
FLAVA,mscoco,Img-Img,Pos,0.15931737
FLAVA,mscoco,Img-Img,Pos,0.48201346
FLAVA,mscoco,Img-Img,Pos,0.3466444
FLAVA,mscoco,Img-Img,Pos,0.28924638
FLAVA,mscoco,Img-Img,Pos,0.33430547
FLAVA,mscoco,Img-Img,Pos,0.3704353
FLAVA,mscoco,Img-Img,Pos,0.43027315
FLAVA,mscoco,Img-Img,Pos,0.5867686
FLAVA,mscoco,Img-Img,Pos,0.34019625
FLAVA,mscoco,Img-Img,Pos,0.22063404
FLAVA,mscoco,Img-Img,Pos,0.37837726
FLAVA,mscoco,Img-Img,Pos,0.09619162
FLAVA,mscoco,Img-Img,Pos,0.3884474
FLAVA,mscoco,Img-Img,Pos,0.3950508
FLAVA,mscoco,Img-Img,Pos,0.46126908
FLAVA,mscoco,Img-Img,Pos,0.2903307
FLAVA,mscoco,Img-Img,Pos,0.39373013
FLAVA,mscoco,Img-Img,Pos,0.2559074
FLAVA,mscoco,Img-Img,Pos,0.39075267
FLAVA,mscoco,Img-Img,Pos,0.26309106
FLAVA,mscoco,Img-Img,Pos,0.39282492
FLAVA,mscoco,Img-Img,Pos,0.07671271
FLAVA,mscoco,Img-Img,Pos,0.5648166
FLAVA,mscoco,Img-Img,Pos,0.18376693
FLAVA,mscoco,Img-Img,Pos,0.23724091
FLAVA,mscoco,Img-Img,Pos,0.45005107
FLAVA,mscoco,Img-Img,Pos,0.7085046
FLAVA,mscoco,Img-Img,Pos,0.3912549
FLAVA,mscoco,Img-Img,Pos,0.29962432
FLAVA,mscoco,Img-Img,Pos,0.37447503
FLAVA,mscoco,Img-Img,Pos,0.5516383
FLAVA,mscoco,Img-Img,Pos,0.65557444
FLAVA,mscoco,Img-Img,Pos,0.41981244
FLAVA,mscoco,Img-Img,Pos,0.3315804
FLAVA,mscoco,Img-Img,Pos,0.42512184
FLAVA,mscoco,Img-Img,Pos,0.10294388
FLAVA,mscoco,Img-Img,Pos,0.076322645
FLAVA,mscoco,Img-Img,Pos,0.30095825
FLAVA,mscoco,Img-Img,Pos,0.39879465
FLAVA,mscoco,Img-Img,Pos,0.1912363
FLAVA,mscoco,Img-Img,Pos,0.18435043
FLAVA,mscoco,Img-Img,Pos,0.65043545
FLAVA,mscoco,Img-Img,Pos,0.5987282
FLAVA,mscoco,Img-Img,Pos,0.6047723
FLAVA,mscoco,Img-Img,Pos,0.42261815
FLAVA,mscoco,Img-Img,Pos,0.49175996
FLAVA,mscoco,Img-Img,Pos,0.20806655
FLAVA,mscoco,Img-Img,Pos,0.63414365
FLAVA,mscoco,Img-Img,Pos,0.4942512
FLAVA,mscoco,Img-Img,Pos,0.22844353
FLAVA,mscoco,Img-Img,Pos,0.48799944
FLAVA,mscoco,Img-Img,Pos,0.32730645
FLAVA,mscoco,Img-Img,Pos,0.18620047
FLAVA,mscoco,Img-Img,Pos,0.6954267
FLAVA,mscoco,Img-Img,Pos,0.27240866
FLAVA,mscoco,Img-Img,Pos,0.25314152
FLAVA,mscoco,Img-Img,Pos,0.5788159
FLAVA,mscoco,Img-Img,Pos,0.17098767
FLAVA,mscoco,Img-Img,Pos,0.25879633
FLAVA,mscoco,Img-Img,Pos,0.50772095
FLAVA,mscoco,Img-Img,Pos,0.51403236
FLAVA,mscoco,Img-Img,Pos,0.33656824
FLAVA,mscoco,Img-Img,Pos,0.53336126
FLAVA,mscoco,Img-Img,Pos,0.31373483
FLAVA,mscoco,Img-Img,Pos,0.3278985
FLAVA,mscoco,Img-Img,Pos,0.5628252
FLAVA,mscoco,Img-Img,Pos,0.2581586
FLAVA,mscoco,Img-Img,Pos,0.43132466
FLAVA,mscoco,Img-Img,Pos,0.30414325
FLAVA,mscoco,Img-Img,Pos,0.7545427
FLAVA,mscoco,Img-Img,Pos,0.35298967
FLAVA,mscoco,Img-Img,Pos,0.36091262
FLAVA,mscoco,Img-Img,Pos,0.51384485
FLAVA,mscoco,Img-Img,Pos,0.136614
FLAVA,mscoco,Img-Img,Pos,0.5302799
FLAVA,mscoco,Img-Img,Pos,0.5124456
FLAVA,mscoco,Img-Img,Pos,0.21482854
FLAVA,mscoco,Img-Img,Pos,0.47248793
FLAVA,mscoco,Img-Img,Pos,0.2886497
FLAVA,mscoco,Img-Img,Pos,0.48992217
FLAVA,mscoco,Img-Img,Pos,0.17944235
FLAVA,mscoco,Img-Img,Pos,0.41457993
FLAVA,mscoco,Img-Img,Pos,0.6738727
FLAVA,mscoco,Img-Img,Pos,0.30717432
FLAVA,mscoco,Img-Img,Pos,0.50839335
FLAVA,mscoco,Img-Img,Pos,0.3760013
FLAVA,mscoco,Img-Img,Pos,0.13104191
FLAVA,mscoco,Img-Img,Pos,0.2360143
FLAVA,mscoco,Img-Img,Pos,0.3366562
FLAVA,mscoco,Img-Img,Pos,0.24131098
FLAVA,mscoco,Img-Img,Pos,0.39938867
FLAVA,mscoco,Img-Img,Pos,0.3200552
FLAVA,mscoco,Img-Img,Pos,0.29516548
FLAVA,mscoco,Img-Img,Pos,0.21931148
FLAVA,mscoco,Img-Img,Pos,0.48442802
FLAVA,mscoco,Img-Img,Pos,0.4301523
FLAVA,mscoco,Img-Img,Pos,0.45569935
FLAVA,mscoco,Img-Img,Pos,0.64798826
FLAVA,mscoco,Img-Img,Pos,0.38753587
FLAVA,mscoco,Img-Img,Pos,0.55175674
FLAVA,mscoco,Img-Img,Pos,0.58094466
FLAVA,mscoco,Img-Img,Pos,0.2988732
FLAVA,mscoco,Img-Img,Pos,0.81463647
