Model,Dataset,Pair Modality,Pair Type,Cosine Similarity
CLIP_RN50,mscoco,Txt-Txt,Pos,0.39136463
CLIP_RN50,mscoco,Txt-Txt,Pos,0.5584461
CLIP_RN50,mscoco,Txt-Txt,Pos,0.49654025
CLIP_RN50,mscoco,Txt-Txt,Pos,0.57171327
CLIP_RN50,mscoco,Txt-Txt,Pos,0.46665213
CLIP_RN50,mscoco,Txt-Txt,Pos,0.58210623
CLIP_RN50,mscoco,Txt-Txt,Pos,0.6379355
CLIP_RN50,mscoco,Txt-Txt,Pos,0.5884676
CLIP_RN50,mscoco,Txt-Txt,Pos,0.52999616
CLIP_RN50,mscoco,Txt-Txt,Pos,0.6049641
CLIP_RN50,mscoco,Txt-Txt,Pos,0.42445177
CLIP_RN50,mscoco,Txt-Txt,Pos,0.63872564
CLIP_RN50,mscoco,Txt-Txt,Pos,0.5823352
CLIP_RN50,mscoco,Txt-Txt,Pos,0.6574449
CLIP_RN50,mscoco,Txt-Txt,Pos,0.5580383
CLIP_RN50,mscoco,Txt-Txt,Pos,0.34635952
CLIP_RN50,mscoco,Txt-Txt,Pos,0.7170726
CLIP_RN50,mscoco,Txt-Txt,Pos,0.73791397
CLIP_RN50,mscoco,Txt-Txt,Pos,0.7816092
CLIP_RN50,mscoco,Txt-Txt,Pos,0.4474187
CLIP_RN50,mscoco,Txt-Txt,Pos,0.56494075
CLIP_RN50,mscoco,Txt-Txt,Pos,0.79109293
CLIP_RN50,mscoco,Txt-Txt,Pos,0.5716649
CLIP_RN50,mscoco,Txt-Txt,Pos,0.518391
CLIP_RN50,mscoco,Txt-Txt,Pos,0.606993
CLIP_RN50,mscoco,Txt-Txt,Pos,0.3409068
CLIP_RN50,mscoco,Txt-Txt,Pos,0.46716073
CLIP_RN50,mscoco,Txt-Txt,Pos,0.2642782
CLIP_RN50,mscoco,Txt-Txt,Pos,0.3956729
CLIP_RN50,mscoco,Txt-Txt,Pos,0.51229817
CLIP_RN50,mscoco,Txt-Txt,Pos,0.46400994
CLIP_RN50,mscoco,Txt-Txt,Pos,0.71820974
CLIP_RN50,mscoco,Txt-Txt,Pos,0.5597373
CLIP_RN50,mscoco,Txt-Txt,Pos,0.6490864
CLIP_RN50,mscoco,Txt-Txt,Pos,0.43267727
CLIP_RN50,mscoco,Txt-Txt,Pos,0.63881445
CLIP_RN50,mscoco,Txt-Txt,Pos,0.5269624
CLIP_RN50,mscoco,Txt-Txt,Pos,0.70556307
CLIP_RN50,mscoco,Txt-Txt,Pos,0.6006382
CLIP_RN50,mscoco,Txt-Txt,Pos,0.57136565
CLIP_RN50,mscoco,Txt-Txt,Pos,0.5572458
CLIP_RN50,mscoco,Txt-Txt,Pos,0.47980344
CLIP_RN50,mscoco,Txt-Txt,Pos,0.7551454
CLIP_RN50,mscoco,Txt-Txt,Pos,0.64801514
CLIP_RN50,mscoco,Txt-Txt,Pos,0.7409238
CLIP_RN50,mscoco,Txt-Txt,Pos,0.38322502
CLIP_RN50,mscoco,Txt-Txt,Pos,0.7462612
CLIP_RN50,mscoco,Txt-Txt,Pos,0.47575805
CLIP_RN50,mscoco,Txt-Txt,Pos,0.8309176
CLIP_RN50,mscoco,Txt-Txt,Pos,0.7409444
CLIP_RN50,mscoco,Txt-Txt,Pos,0.7039952
CLIP_RN50,mscoco,Txt-Txt,Pos,0.75126696
CLIP_RN50,mscoco,Txt-Txt,Pos,0.50405675
CLIP_RN50,mscoco,Txt-Txt,Pos,0.47110417
CLIP_RN50,mscoco,Txt-Txt,Pos,0.549802
CLIP_RN50,mscoco,Txt-Txt,Pos,0.449642
CLIP_RN50,mscoco,Txt-Txt,Pos,0.9035792
CLIP_RN50,mscoco,Txt-Txt,Pos,0.64752084
CLIP_RN50,mscoco,Txt-Txt,Pos,0.68432903
CLIP_RN50,mscoco,Txt-Txt,Pos,0.58487874
CLIP_RN50,mscoco,Txt-Txt,Pos,0.7781045
CLIP_RN50,mscoco,Txt-Txt,Pos,0.70678777
CLIP_RN50,mscoco,Txt-Txt,Pos,0.58749175
CLIP_RN50,mscoco,Txt-Txt,Pos,0.5391263
CLIP_RN50,mscoco,Txt-Txt,Pos,0.6493526
CLIP_RN50,mscoco,Txt-Txt,Pos,0.803516
CLIP_RN50,mscoco,Txt-Txt,Pos,0.7407322
CLIP_RN50,mscoco,Txt-Txt,Pos,0.7711014
CLIP_RN50,mscoco,Txt-Txt,Pos,0.5935391
CLIP_RN50,mscoco,Txt-Txt,Pos,0.68183446
CLIP_RN50,mscoco,Txt-Txt,Pos,0.5093717
CLIP_RN50,mscoco,Txt-Txt,Pos,0.62295735
CLIP_RN50,mscoco,Txt-Txt,Pos,0.619404
CLIP_RN50,mscoco,Txt-Txt,Pos,0.47965187
CLIP_RN50,mscoco,Txt-Txt,Pos,0.6527324
CLIP_RN50,mscoco,Txt-Txt,Pos,0.55559504
CLIP_RN50,mscoco,Txt-Txt,Pos,0.42094147
CLIP_RN50,mscoco,Txt-Txt,Pos,0.8599981
CLIP_RN50,mscoco,Txt-Txt,Pos,0.8069267
CLIP_RN50,mscoco,Txt-Txt,Pos,0.53557146
CLIP_RN50,mscoco,Txt-Txt,Pos,0.7829187
CLIP_RN50,mscoco,Txt-Txt,Pos,0.47021013
CLIP_RN50,mscoco,Txt-Txt,Pos,0.74228346
CLIP_RN50,mscoco,Txt-Txt,Pos,0.7748381
CLIP_RN50,mscoco,Txt-Txt,Pos,0.47969306
CLIP_RN50,mscoco,Txt-Txt,Pos,0.7840128
