Model,Dataset,Pair Modality,Pair Type,Cosine Similarity
ImageBind,mscoco,Txt-Txt,Pos,0.41714686
ImageBind,mscoco,Txt-Txt,Pos,0.47254726
ImageBind,mscoco,Txt-Txt,Pos,0.32750216
ImageBind,mscoco,Txt-Txt,Pos,0.47993523
ImageBind,mscoco,Txt-Txt,Pos,0.44278708
ImageBind,mscoco,Txt-Txt,Pos,0.1157069
ImageBind,mscoco,Txt-Txt,Pos,0.3031426
ImageBind,mscoco,Txt-Txt,Pos,0.62710464
ImageBind,mscoco,Txt-Txt,Pos,0.38161325
ImageBind,mscoco,Txt-Txt,Pos,0.5225338
ImageBind,mscoco,Txt-Txt,Pos,0.34724504
ImageBind,mscoco,Txt-Txt,Pos,0.6752391
ImageBind,mscoco,Txt-Txt,Pos,0.33655867
ImageBind,mscoco,Txt-Txt,Pos,0.6729605
ImageBind,mscoco,Txt-Txt,Pos,0.4819415
ImageBind,mscoco,Txt-Txt,Pos,0.55373716
ImageBind,mscoco,Txt-Txt,Pos,0.65255064
ImageBind,mscoco,Txt-Txt,Pos,0.19270468
ImageBind,mscoco,Txt-Txt,Pos,0.22271661
ImageBind,mscoco,Txt-Txt,Pos,0.36218524
ImageBind,mscoco,Txt-Txt,Pos,0.477223
ImageBind,mscoco,Txt-Txt,Pos,0.905347
ImageBind,mscoco,Txt-Txt,Pos,0.33541542
ImageBind,mscoco,Txt-Txt,Pos,0.46226072
ImageBind,mscoco,Txt-Txt,Pos,0.35983077
ImageBind,mscoco,Txt-Txt,Pos,0.64644843
ImageBind,mscoco,Txt-Txt,Pos,0.45792586
ImageBind,mscoco,Txt-Txt,Pos,0.4372917
ImageBind,mscoco,Txt-Txt,Pos,0.28250614
ImageBind,mscoco,Txt-Txt,Pos,0.44885772
ImageBind,mscoco,Txt-Txt,Pos,0.7807603
ImageBind,mscoco,Txt-Txt,Pos,0.3349873
ImageBind,mscoco,Txt-Txt,Pos,0.5359176
ImageBind,mscoco,Txt-Txt,Pos,0.33725125
ImageBind,mscoco,Txt-Txt,Pos,0.33273816
ImageBind,mscoco,Txt-Txt,Pos,0.29492038
ImageBind,mscoco,Txt-Txt,Pos,0.43991667
ImageBind,mscoco,Txt-Txt,Pos,0.48577565
ImageBind,mscoco,Txt-Txt,Pos,0.22242036
ImageBind,mscoco,Txt-Txt,Pos,0.24450925
ImageBind,mscoco,Txt-Txt,Pos,0.17953949
ImageBind,mscoco,Txt-Txt,Pos,0.27713272
ImageBind,mscoco,Txt-Txt,Pos,0.7372979
ImageBind,mscoco,Txt-Txt,Pos,0.7044489
ImageBind,mscoco,Txt-Txt,Pos,0.5223449
ImageBind,mscoco,Txt-Txt,Pos,0.5884994
ImageBind,mscoco,Txt-Txt,Pos,0.40570074
ImageBind,mscoco,Txt-Txt,Pos,0.69984746
ImageBind,mscoco,Txt-Txt,Pos,0.7614124
ImageBind,mscoco,Txt-Txt,Pos,0.19544806
ImageBind,mscoco,Txt-Txt,Pos,0.68289226
ImageBind,mscoco,Txt-Txt,Pos,0.54113865
ImageBind,mscoco,Txt-Txt,Pos,0.30643314
ImageBind,mscoco,Txt-Txt,Pos,0.35908404
ImageBind,mscoco,Txt-Txt,Pos,0.74667275
ImageBind,mscoco,Txt-Txt,Pos,0.31032926
ImageBind,mscoco,Txt-Txt,Pos,0.19734979
ImageBind,mscoco,Txt-Txt,Pos,0.36262086
ImageBind,mscoco,Txt-Txt,Pos,0.448727
ImageBind,mscoco,Txt-Txt,Pos,0.4818443
ImageBind,mscoco,Txt-Txt,Pos,0.5460586
ImageBind,mscoco,Txt-Txt,Pos,0.06431253
ImageBind,mscoco,Txt-Txt,Pos,0.30132747
ImageBind,mscoco,Txt-Txt,Pos,0.23007801
ImageBind,mscoco,Txt-Txt,Pos,0.36072916
ImageBind,mscoco,Txt-Txt,Pos,0.6212225
ImageBind,mscoco,Txt-Txt,Pos,0.28285772
ImageBind,mscoco,Txt-Txt,Pos,0.64979506
ImageBind,mscoco,Txt-Txt,Pos,0.38978234
ImageBind,mscoco,Txt-Txt,Pos,0.4293278
ImageBind,mscoco,Txt-Txt,Pos,0.14849304
ImageBind,mscoco,Txt-Txt,Pos,0.34917918
ImageBind,mscoco,Txt-Txt,Pos,0.49650747
ImageBind,mscoco,Txt-Txt,Pos,0.40578097
ImageBind,mscoco,Txt-Txt,Pos,0.33000422
ImageBind,mscoco,Txt-Txt,Pos,0.6213361
ImageBind,mscoco,Txt-Txt,Pos,0.18068288
ImageBind,mscoco,Txt-Txt,Pos,0.2602716
ImageBind,mscoco,Txt-Txt,Pos,0.43424833
ImageBind,mscoco,Txt-Txt,Pos,0.37220165
ImageBind,mscoco,Txt-Txt,Pos,0.67840415
ImageBind,mscoco,Txt-Txt,Pos,0.22070654
ImageBind,mscoco,Txt-Txt,Pos,0.4450425
ImageBind,mscoco,Txt-Txt,Pos,0.68141806
ImageBind,mscoco,Txt-Txt,Pos,0.15692286
ImageBind,mscoco,Txt-Txt,Pos,0.57269263
ImageBind,mscoco,Txt-Txt,Pos,0.7072343
ImageBind,mscoco,Txt-Txt,Pos,0.40355346
ImageBind,mscoco,Txt-Txt,Pos,0.519137
ImageBind,mscoco,Txt-Txt,Pos,0.29649538
ImageBind,mscoco,Txt-Txt,Pos,0.65005624
ImageBind,mscoco,Txt-Txt,Pos,0.3467386
ImageBind,mscoco,Txt-Txt,Pos,0.5955916
ImageBind,mscoco,Txt-Txt,Pos,0.33931845
ImageBind,mscoco,Txt-Txt,Pos,0.34926993
ImageBind,mscoco,Txt-Txt,Pos,0.34870028
ImageBind,mscoco,Txt-Txt,Pos,0.3130703
ImageBind,mscoco,Txt-Txt,Pos,0.31426346
ImageBind,mscoco,Txt-Txt,Pos,0.6546379
ImageBind,mscoco,Txt-Txt,Pos,0.28965715
ImageBind,mscoco,Txt-Txt,Pos,0.5820812
ImageBind,mscoco,Txt-Txt,Pos,0.6570765
ImageBind,mscoco,Txt-Txt,Pos,0.21101657
ImageBind,mscoco,Txt-Txt,Pos,0.31943658
ImageBind,mscoco,Txt-Txt,Pos,0.2107449
ImageBind,mscoco,Txt-Txt,Pos,0.5242545
ImageBind,mscoco,Txt-Txt,Pos,0.2223251
ImageBind,mscoco,Txt-Txt,Pos,0.13719502
ImageBind,mscoco,Txt-Txt,Pos,0.43225446
ImageBind,mscoco,Txt-Txt,Pos,0.7161257
ImageBind,mscoco,Txt-Txt,Pos,0.39713654
ImageBind,mscoco,Txt-Txt,Pos,0.44849384
ImageBind,mscoco,Txt-Txt,Pos,0.13858235
ImageBind,mscoco,Txt-Txt,Pos,0.39204466
ImageBind,mscoco,Txt-Txt,Pos,0.38108566
ImageBind,mscoco,Txt-Txt,Pos,0.35223645
ImageBind,mscoco,Txt-Txt,Pos,0.45222777
ImageBind,mscoco,Txt-Txt,Pos,0.6423961
ImageBind,mscoco,Txt-Txt,Pos,0.2850513
ImageBind,mscoco,Txt-Txt,Pos,0.28910315
ImageBind,mscoco,Txt-Txt,Pos,0.5257622
ImageBind,mscoco,Txt-Txt,Pos,0.20527615
ImageBind,mscoco,Txt-Txt,Pos,0.48058677
ImageBind,mscoco,Txt-Txt,Pos,0.32366848
ImageBind,mscoco,Txt-Txt,Pos,0.56167763
ImageBind,mscoco,Txt-Txt,Pos,0.48353297
ImageBind,mscoco,Txt-Txt,Pos,0.36861414
ImageBind,mscoco,Txt-Txt,Pos,0.44529068
ImageBind,mscoco,Txt-Txt,Pos,0.35072708
ImageBind,mscoco,Txt-Txt,Pos,0.61656845
