Model,Dataset,Pair Modality,Pair Type,Cosine Similarity
CyCLIP,mscoco,Txt-Txt,Pos,0.8710184
CyCLIP,mscoco,Txt-Txt,Pos,0.8938977
CyCLIP,mscoco,Txt-Txt,Pos,0.94387174
CyCLIP,mscoco,Txt-Txt,Pos,0.9130997
CyCLIP,mscoco,Txt-Txt,Pos,0.7898352
CyCLIP,mscoco,Txt-Txt,Pos,0.8770203
CyCLIP,mscoco,Txt-Txt,Pos,0.84816504
CyCLIP,mscoco,Txt-Txt,Pos,0.92094946
CyCLIP,mscoco,Txt-Txt,Pos,0.87660503
CyCLIP,mscoco,Txt-Txt,Pos,0.8214225
CyCLIP,mscoco,Txt-Txt,Pos,0.8805562
CyCLIP,mscoco,Txt-Txt,Pos,0.82059854
CyCLIP,mscoco,Txt-Txt,Pos,0.83389205
CyCLIP,mscoco,Txt-Txt,Pos,0.9051826
CyCLIP,mscoco,Txt-Txt,Pos,0.87933314
CyCLIP,mscoco,Txt-Txt,Pos,0.891909
CyCLIP,mscoco,Txt-Txt,Pos,0.8320399
CyCLIP,mscoco,Txt-Txt,Pos,0.80434537
CyCLIP,mscoco,Txt-Txt,Pos,0.85978514
CyCLIP,mscoco,Txt-Txt,Pos,0.8546154
CyCLIP,mscoco,Txt-Txt,Pos,0.8508259
CyCLIP,mscoco,Txt-Txt,Pos,0.8428574
CyCLIP,mscoco,Txt-Txt,Pos,0.8374598
CyCLIP,mscoco,Txt-Txt,Pos,0.850268
CyCLIP,mscoco,Txt-Txt,Pos,0.9488086
CyCLIP,mscoco,Txt-Txt,Pos,0.9122093
CyCLIP,mscoco,Txt-Txt,Pos,0.8357624
CyCLIP,mscoco,Txt-Txt,Pos,0.8228256
CyCLIP,mscoco,Txt-Txt,Pos,0.7999495
CyCLIP,mscoco,Txt-Txt,Pos,0.839971
CyCLIP,mscoco,Txt-Txt,Pos,0.824861
CyCLIP,mscoco,Txt-Txt,Pos,0.87356466
CyCLIP,mscoco,Txt-Txt,Pos,0.86168504
CyCLIP,mscoco,Txt-Txt,Pos,0.8514129
CyCLIP,mscoco,Txt-Txt,Pos,0.7694024
CyCLIP,mscoco,Txt-Txt,Pos,0.9042531
CyCLIP,mscoco,Txt-Txt,Pos,0.82376355
CyCLIP,mscoco,Txt-Txt,Pos,0.90831125
CyCLIP,mscoco,Txt-Txt,Pos,0.7783701
CyCLIP,mscoco,Txt-Txt,Pos,0.82644254
CyCLIP,mscoco,Txt-Txt,Pos,0.8346944
CyCLIP,mscoco,Txt-Txt,Pos,0.8159559
CyCLIP,mscoco,Txt-Txt,Pos,0.9217941
CyCLIP,mscoco,Txt-Txt,Pos,0.8998914
CyCLIP,mscoco,Txt-Txt,Pos,0.9384966
CyCLIP,mscoco,Txt-Txt,Pos,0.84131646
CyCLIP,mscoco,Txt-Txt,Pos,0.8997241
CyCLIP,mscoco,Txt-Txt,Pos,0.8334317
CyCLIP,mscoco,Txt-Txt,Pos,0.8249986
CyCLIP,mscoco,Txt-Txt,Pos,0.84312737
CyCLIP,mscoco,Txt-Txt,Pos,0.8273503
CyCLIP,mscoco,Txt-Txt,Pos,0.85337555
CyCLIP,mscoco,Txt-Txt,Pos,0.8231823
CyCLIP,mscoco,Txt-Txt,Pos,0.83091766
CyCLIP,mscoco,Txt-Txt,Pos,0.8332967
CyCLIP,mscoco,Txt-Txt,Pos,0.8739474
CyCLIP,mscoco,Txt-Txt,Pos,0.9164573
CyCLIP,mscoco,Txt-Txt,Pos,0.81479317
CyCLIP,mscoco,Txt-Txt,Pos,0.9182568
CyCLIP,mscoco,Txt-Txt,Pos,0.8457582
CyCLIP,mscoco,Txt-Txt,Pos,0.8122207
CyCLIP,mscoco,Txt-Txt,Pos,0.77160907
CyCLIP,mscoco,Txt-Txt,Pos,0.83690363
CyCLIP,mscoco,Txt-Txt,Pos,0.854462
CyCLIP,mscoco,Txt-Txt,Pos,0.89548784
CyCLIP,mscoco,Txt-Txt,Pos,0.7891717
CyCLIP,mscoco,Txt-Txt,Pos,0.9062077
CyCLIP,mscoco,Txt-Txt,Pos,0.87198
CyCLIP,mscoco,Txt-Txt,Pos,0.9293033
CyCLIP,mscoco,Txt-Txt,Pos,0.85518867
CyCLIP,mscoco,Txt-Txt,Pos,0.85734105
CyCLIP,mscoco,Txt-Txt,Pos,0.9380953
CyCLIP,mscoco,Txt-Txt,Pos,0.83980197
CyCLIP,mscoco,Txt-Txt,Pos,0.8172589
CyCLIP,mscoco,Txt-Txt,Pos,0.81538147
CyCLIP,mscoco,Txt-Txt,Pos,0.7942721
CyCLIP,mscoco,Txt-Txt,Pos,0.87848663
CyCLIP,mscoco,Txt-Txt,Pos,0.8290754
CyCLIP,mscoco,Txt-Txt,Pos,0.8058546
CyCLIP,mscoco,Txt-Txt,Pos,0.83375114
CyCLIP,mscoco,Txt-Txt,Pos,0.891546
CyCLIP,mscoco,Txt-Txt,Pos,0.95023847
CyCLIP,mscoco,Txt-Txt,Pos,0.91478455
CyCLIP,mscoco,Txt-Txt,Pos,0.9089527
CyCLIP,mscoco,Txt-Txt,Pos,0.82782376
CyCLIP,mscoco,Txt-Txt,Pos,0.87885636
CyCLIP,mscoco,Txt-Txt,Pos,0.8811505
CyCLIP,mscoco,Txt-Txt,Pos,0.8442249
CyCLIP,mscoco,Txt-Txt,Pos,0.8858747
CyCLIP,mscoco,Txt-Txt,Pos,0.92492354
CyCLIP,mscoco,Txt-Txt,Pos,0.75131595
CyCLIP,mscoco,Txt-Txt,Pos,0.82045066
CyCLIP,mscoco,Txt-Txt,Pos,0.91948014
CyCLIP,mscoco,Txt-Txt,Pos,0.8567109
CyCLIP,mscoco,Txt-Txt,Pos,0.86911213
CyCLIP,mscoco,Txt-Txt,Pos,0.8837301
CyCLIP,mscoco,Txt-Txt,Pos,0.93375844
CyCLIP,mscoco,Txt-Txt,Pos,0.86592054
CyCLIP,mscoco,Txt-Txt,Pos,0.9009588
CyCLIP,mscoco,Txt-Txt,Pos,0.8582835
CyCLIP,mscoco,Txt-Txt,Pos,0.913747
CyCLIP,mscoco,Txt-Txt,Pos,0.9253936
CyCLIP,mscoco,Txt-Txt,Pos,0.8172246
CyCLIP,mscoco,Txt-Txt,Pos,0.7660508
CyCLIP,mscoco,Txt-Txt,Pos,0.871259
CyCLIP,mscoco,Txt-Txt,Pos,0.8456337
CyCLIP,mscoco,Txt-Txt,Pos,0.97268116
CyCLIP,mscoco,Txt-Txt,Pos,0.871928
CyCLIP,mscoco,Txt-Txt,Pos,0.8670571
CyCLIP,mscoco,Txt-Txt,Pos,0.87786806
CyCLIP,mscoco,Txt-Txt,Pos,0.917669
CyCLIP,mscoco,Txt-Txt,Pos,0.86924046
CyCLIP,mscoco,Txt-Txt,Pos,0.8984583
CyCLIP,mscoco,Txt-Txt,Pos,0.843537
CyCLIP,mscoco,Txt-Txt,Pos,0.8406651
CyCLIP,mscoco,Txt-Txt,Pos,0.9316385
CyCLIP,mscoco,Txt-Txt,Pos,0.85098326
